step,train_loss,ema_loss,val_metric,grad_norm,tok_per_s,elapsed_s
1,0.478515625,0.478515625,nan,1.1459336574091263,1279.824896655428,1.4001915454864502
2,0.66796875,0.48798828125,nan,2.166173850718029,2537.860932048161,0.40506553649902344
3,0.64453125,0.4958154296875,nan,2.7186612535138797,8599.37100329816,0.15303444862365723
4,0.8203125,0.512040283203125,nan,3.888808679915001,8335.95904566645,0.132918119430542
5,0.57421875,0.5151492065429687,nan,0.8125755914691306,2076.9314340746946,0.8300707340240479
6,0.6796875,0.5233761212158202,nan,1.3834740678027992,8646.695274741815,0.15682291984558105
7,0.7734375,0.5358791901550292,nan,2.0726911951773452,9077.055726572265,0.15335369110107422
8,0.61328125,0.5397492931472777,nan,2.5879841385586726,8475.412629348977,0.14630556106567383
9,0.6328125,0.5444024534899138,nan,0.7967919981497031,6979.108792632722,0.19945240020751953
10,0.53125,0.5437448308154181,nan,1.2845399464385785,8684.405338854729,0.14785122871398926
11,0.6640625,0.5497607142746472,nan,1.7282171069910683,8863.90872468025,0.1516261100769043
12,0.65234375,0.5548898660609148,nan,2.104982940955232,8709.099783707166,0.12951970100402832
13,0.62109375,0.5582000602578691,nan,0.9555684167339494,6240.715922443076,0.18972182273864746
14,0.796875,0.5701338072449755,nan,1.3338884848775694,9991.509363698478,0.1929638385772705
15,0.71875,0.5775646168827266,nan,1.7528571131545359,9445.996423492648,0.15625667572021484
16,0.453125,0.5713426360385904,nan,2.0229169470877144,8755.56525319587,0.14939069747924805
17,0.515625,0.5685567542366609,nan,0.8211370520855176,8451.041721310266,0.24233698844909668
18,0.5390625,0.5670820415248278,nan,1.2195925651091084,8020.133504534828,0.146132230758667
19,0.51171875,0.5643138769485864,nan,1.5360795895467287,8399.552449963778,0.14381718635559082
20,0.6015625,0.5661763081011569,nan,1.817964242688677,8505.05972840045,0.14203310012817383
21,0.40234375,0.557984680196099,nan,0.6219990887934868,6595.550298689866,0.1952831745147705
22,0.68359375,0.564265133686294,nan,1.4073924335778747,8422.032943243497,0.13678407669067383
23,0.47265625,0.5596846895019794,nan,1.6889118611015337,9337.863381009613,0.15592432022094727
24,0.5078125,0.5570910800268803,nan,2.120838619751297,7228.600062849949,0.12063193321228027
25,0.46875,0.5526740260255363,nan,0.7752006760984759,6424.323651118878,0.18990325927734375
26,0.57421875,0.5537512622242594,nan,1.2541699024502193,7416.877026727755,0.2831380367279053
27,0.6796875,0.5600480741130464,nan,1.7761525334412753,8622.739324719823,0.1503002643585205
28,0.427734375,0.553432389157394,nan,1.9666934626286299,10074.470751262965,0.19613933563232422
29,0.54296875,0.5529092071995242,nan,0.6929874801871968,7866.717168481063,0.22474431991577148
